# z, uu, uv, uw, vv, vw, ww, tke
1.875000000000000000e+02 1.010222564719208231e-02 1.050819898222935412e-03 -4.645753688857415090e-04 2.461326974527395031e-02 1.554426790875196307e-03 7.872647154838088510e-03 2.129407127365206057e-02
1.906250000000000000e+02 9.094874301419836327e-03 3.863566896145238447e-03 -3.900508275849394013e-04 2.188455880988414773e-02 1.213086698538285964e-03 7.641891209537698439e-03 1.931066216042084255e-02
1.937500000000000000e+02 9.718408587686458086e-03 6.344513977361436984e-03 -3.607328225852438996e-04 1.843236269813554318e-02 9.107912143269881111e-04 7.489047001833767925e-03 1.781990914382788546e-02
1.968750000000000000e+02 1.191347084910628594e-02 7.387962460435403000e-03 -3.857646390686944766e-04 1.354642199210628548e-02 6.880267484902151225e-04 7.221042572681708044e-03 1.634046770694713713e-02
2.000000000000000000e+02 1.448888610706298465e-02 6.606562866651297453e-03 -3.600711001151532032e-04 8.671475630437613241e-03 5.748263662332533204e-04 6.848760319429348167e-03 1.500456102846497303e-02
2.031250000000000000e+02 1.615032496811099824e-02 4.392139424466917977e-03 -3.465762401980624729e-04 5.172489065727803141e-03 4.643680118792709467e-04 6.267561298557755393e-03 1.379518766619827926e-02
2.062500000000000000e+02 1.556078973397792033e-02 1.547075133346838532e-03 -2.840417076237375599e-04 3.252255615690346265e-03 4.015181979826840260e-04 5.609285061861703572e-03 1.221116520576498443e-02
2.093750000000000000e+02 1.414773802030246976e-02 -6.852141371487478327e-04 -2.599231899100140500e-04 2.688789045027787511e-03 3.426959025045645825e-04 4.890561482643801527e-03 1.086354427398703026e-02
2.125000000000000000e+02 1.339650244715308997e-02 -2.095072012932278419e-03 -2.322043588868265491e-04 2.798464143217425839e-03 2.760633009767383267e-04 4.202455217235674667e-03 1.019871090380309459e-02
2.156250000000000000e+02 1.296388475854139480e-02 -3.107958686848154815e-03 -1.873190475108445154e-04 3.178490431371111969e-03 2.240452329716730137e-04 3.570349923597815420e-03 9.856362556755161528e-03
2.187500000000000000e+02 1.267144898178840587e-02 -3.491468702912170485e-03 -1.555996372536660945e-04 3.516691563359785212e-03 1.871397388834149949e-04 3.028526642561467710e-03 9.608333593854830046e-03
2.218750000000000000e+02 1.006071970882631283e-02 -2.926600394016700031e-03 -1.026612740135592506e-04 3.396459457521425803e-03 1.493908286388608746e-04 2.539427433028109381e-03 7.998303299687923792e-03
2.250000000000000000e+02 6.301410535408636174e-03 -1.181823720989151009e-03 -6.323459067455802361e-05 2.562575768949806702e-03 1.358517647253923964e-04 2.196017962493774112e-03 5.530002133426107844e-03
2.281250000000000000e+02 3.325396959204997976e-03 -3.099274054232000462e-04 -5.926571920319836180e-05 2.270924000783010061e-03 8.106240759516105028e-05 2.042647670391344733e-03 3.819484315189676168e-03
2.312500000000000000e+02 2.430653557730593547e-03 -4.906662559625015818e-04 -3.835671494531512526e-05 1.503874444955052934e-03 6.549021649740923150e-05 2.074666188750988547e-03 3.004597095718317297e-03
2.343750000000000000e+02 1.698293765721891084e-03 -2.124769479540620251e-04 -1.086217021177516770e-05 9.862531466498700682e-04 5.533459340615834053e-05 1.978040459785523376e-03 2.331293686078642156e-03
2.375000000000000000e+02 1.210550293674220700e-03 -1.751991833713348410e-04 -6.209760124638843273e-06 8.465020189116188604e-04 5.913169125391723203e-05 1.871309144816278797e-03 1.964180728701058962e-03
2.406250000000000000e+02 1.096865324070437839e-03 -1.689681436503140009e-04 -2.264770005315588847e-07 7.708194825251920646e-04 5.385968069224839007e-05 1.732841632060441468e-03 1.800263219328035631e-03
2.437500000000000000e+02 1.053015873381257100e-03 -1.753484081331131640e-04 -5.563472160627452349e-06 7.305933044517853728e-04 5.682527417471914800e-05 1.637524178585684012e-03 1.710566678209363188e-03
2.468750000000000000e+02 1.039772247729689198e-03 -1.621539570347557018e-04 2.242489777919833944e-06 6.667368572779417985e-04 5.120010626556221111e-05 1.537370788344618027e-03 1.621939946676124403e-03
2.500000000000000000e+02 9.872810329750140047e-04 -1.697029574994315579e-04 -5.383063374414467289e-06 6.210781017191680875e-04 5.459034705931159833e-05 1.488459902856213105e-03 1.548409518775197653e-03
2.531250000000000000e+02 9.515496185885015954e-04 -1.539235077249521250e-04 6.361765011252283725e-06 5.632412677125648139e-04 4.978911993800515251e-05 1.431135645077037839e-03 1.472963265689052233e-03
2.562500000000000000e+02 8.788954579219125001e-04 -1.609709110470015643e-04 -2.564211232388379461e-06 5.265959386549439554e-04 5.325369523963174081e-05 1.419303354135368397e-03 1.412397375356112426e-03
2.593750000000000000e+02 8.210272909471289090e-04 -1.481370145791041540e-04 1.216735782264282374e-05 4.861401000928502721e-04 4.926242710719907868e-05 1.389775158878486967e-03 1.348471274959233074e-03
2.625000000000000000e+02 7.493721219968296245e-04 -1.574202697976143377e-04 2.389817011872401112e-06 4.624341386413731328e-04 5.207437161310767324e-05 1.398482656002052529e-03 1.305144458320127779e-03
2.656250000000000000e+02 6.981178735980793446e-04 -1.477568375853106518e-04 1.863737300229204570e-05 4.360916723052915664e-04 4.930180183041857784e-05 1.382694667630718138e-03 1.258452106767044606e-03
2.687500000000000000e+02 6.604388545222307071e-04 -1.561406140532739734e-04 5.709062677509864845e-06 4.282190485114236930e-04 5.116138412739072358e-05 1.396393273365078517e-03 1.242525588199366350e-03
2.718750000000000000e+02 6.493195762280068060e-04 -1.433003610346325423e-04 2.183416323210275921e-05 4.107191220291391085e-04 4.906202394176638104e-05 1.384407992697253651e-03 1.222223345477199729e-03
2.750000000000000000e+02 6.632456882091838923e-04 -1.462589764374071341e-04 8.823445396509325161e-06 4.147770219791447580e-04 5.141178684526893304e-05 1.397934062556355260e-03 1.237978386372341928e-03
2.781250000000000000e+02 6.909611389852296027e-04 -1.240555330621150693e-04 2.346506009791310619e-05 4.032915437493569673e-04 4.866130802833805273e-05 1.388392944641114258e-03 1.241322813687850387e-03
2.812500000000000000e+02 7.313988884251878750e-04 -1.262330450976136681e-04 1.345496688874050848e-05 4.054976799354893108e-04 4.798758844324422498e-05 1.398335811634738701e-03 1.267616189997707943e-03
2.843750000000000000e+02 7.595419790677897026e-04 -9.496064896429720300e-05 2.373950616418840068e-05 3.865408836822646198e-04 4.588000258737980161e-05 1.385667337119741559e-03 1.265875099934897887e-03
2.875000000000000000e+02 7.871601824225867667e-04 -1.002373460554586716e-04 1.875926539037235498e-05 3.818969732100092212e-04 4.304430528341703191e-05 1.391896826241545990e-03 1.280476990937071124e-03
