# z, u, v, w, u_mag
1.541666666999999961e+03 9.989666822592916162e+00 9.687079192800145122e-03 -1.717447424753323860e-03 9.989671667054057735e+00
1.552083333000000039e+03 9.989752307066757098e+00 9.854233087351338405e-03 1.743854144679231463e-03 9.989757319548990822e+00
1.562500000000000000e+03 9.989899280177020557e+00 1.001132881929454356e-02 -1.770812710720074453e-03 9.989904453525255690e+00
1.572916666999999961e+03 9.989964416288897198e+00 1.007807258890555668e-02 1.797978652796322196e-03 9.989969661565179848e+00
1.583333333000000039e+03 9.990023693597237298e+00 1.022568184025428491e-02 -1.825512190840694864e-03 9.990029093836415797e+00
1.593750000000000000e+03 9.990107429254953431e+00 1.023172037373577120e-02 1.853389765355624354e-03 9.990112840764634683e+00
1.604166666999999961e+03 9.990283877883102903e+00 1.020238909560284082e-02 -1.881728243009783350e-03 9.990289264597670638e+00
1.614583333000000039e+03 9.990528245233267768e+00 9.984173206852117732e-03 1.910177144877343294e-03 9.990533416754836082e+00
1.625000000000000000e+03 9.990741861950178659e+00 9.870404109916174409e-03 -1.939404836333301699e-03 9.990746925945634516e+00
1.635416666999999961e+03 9.990827484187983387e+00 9.671651020054352135e-03 1.968533547347467005e-03 9.990832359456531364e+00
1.645833333000000039e+03 9.990768253444869629e+00 9.642331644538596619e-03 -1.998350139142858559e-03 9.990773106321887198e+00
1.656250000000000000e+03 9.990607172116035883e+00 9.507676013674415394e-03 2.028536343051565508e-03 9.990611902100855701e+00
1.666666666999999961e+03 9.990330118701908901e+00 9.593712891010941143e-03 -2.058783424485486919e-03 9.990334937256042380e+00
1.677083333000000039e+03 9.989948608140824859e+00 9.540937674906876248e-03 2.089997889846596270e-03 9.989953382818045569e+00
1.687500000000000000e+03 9.989585980641681573e+00 9.643899084671250094e-03 -2.121002121673718713e-03 9.989590860894773883e+00
1.697916666999999961e+03 9.989330137927558084e+00 9.622240964489511481e-03 2.152951917239857588e-03 9.989335004254835226e+00
1.708333333000000039e+03 9.989193958783266325e+00 9.832326038375551608e-03 -2.184997952297576020e-03 9.989199036711776003e+00
1.718750000000000000e+03 9.989219929696645295e+00 9.992554216416392465e-03 2.217714859724454791e-03 9.989225173818418568e+00
1.729166666999999961e+03 9.989456692158929840e+00 1.031157392327048186e-02 -2.250676455952016659e-03 9.989462267740947254e+00
1.739583333000000039e+03 9.989794933857449877e+00 1.038950384610238219e-02 2.284433871703534218e-03 9.989800597657204406e+00
1.750000000000000000e+03 9.990136618816151781e+00 1.060332218551362365e-02 -2.318120377333376687e-03 9.990142514836055199e+00
1.760416666999999961e+03 9.990342265148671075e+00 1.053038815647260040e-02 2.352843538883086453e-03 9.990348092021784865e+00
1.770833333000000039e+03 9.990518281491086228e+00 1.061122930870095175e-02 -2.387900669073660716e-03 9.990524202115954822e+00
1.781250000000000000e+03 9.990555277133665868e+00 1.038208204022350936e-02 2.422315710408245656e-03 9.990560965266375604e+00
1.791666666999999961e+03 9.990457804050480561e+00 1.049627478774363583e-02 -2.460470075307731163e-03 9.990463620884195706e+00
1.802083333000000039e+03 9.990192556347302855e+00 1.031941826670418859e-02 2.492764219205681996e-03 9.990198197091180177e+00
1.812500000000000000e+03 9.989781381979994990e+00 1.061141948799632778e-02 -2.535435208117488466e-03 9.989787339598846572e+00
1.822916666999999961e+03 9.989128877699778641e+00 1.073925247886297132e-02 2.565446006366559496e-03 9.989134979984635621e+00
1.833333333000000039e+03 9.988062236900262292e+00 1.144704918764499410e-02 -2.610990403289773203e-03 9.988069137746247605e+00
1.843750000000000000e+03 9.986567171448713864e+00 1.223228630032982892e-02 2.643276575276291406e-03 9.986575012765706916e+00
1.854166666999999961e+03 9.985289862184151488e+00 1.313706568150317666e-02 -2.684321413582672379e-03 9.985298864826919640e+00
