# z, uu, uv, uw, vv, vw, ww, tke
9.583333330000000387e+02 1.123502840044417195e-02 -3.473049069187454565e-03 -2.584230085650405248e-04 1.689665377505415039e-02 6.760094461847076825e-05 2.273140807552276321e-02 2.543154512551054278e-02
9.687500000000000000e+02 1.067160339977769705e-02 -3.420138018419529875e-03 -2.520747651247865796e-04 1.616410649601717278e-02 4.379406543962607022e-05 2.116812155590885522e-02 2.400191572585186339e-02
9.791666669999999613e+02 1.007440302575889936e-02 -3.268147706057511395e-03 -2.482144711889474166e-04 1.560445836828048410e-02 1.948714432495566790e-05 1.981568609979080658e-02 2.274727374691509416e-02
9.895833330000000387e+02 9.487625159480863810e-03 -3.055357516291683749e-03 -2.485984512008764056e-04 1.518503341994305138e-02 -2.438511036512005836e-06 1.864610349609134576e-02 2.165938103775762874e-02
1.000000000000000000e+03 8.959299950780791333e-03 -2.821290220873649401e-03 -2.524168714293595437e-04 1.485817480668431487e-02 -2.489481606926023882e-05 1.763498496407311586e-02 2.072622986076911103e-02
1.010416666999999961e+03 8.519647939679374227e-03 -2.592740366287121789e-03 -2.591585900164600611e-04 1.458060594073764052e-02 -4.557068973814858018e-05 1.675934719390946570e-02 1.992980053716324196e-02
1.020833333000000039e+03 8.177042603010258731e-03 -2.390064456287988200e-03 -2.674299970090544343e-04 1.432092179292235139e-02 -6.455539140244395137e-05 1.600026161096916588e-02 1.924911300345088713e-02
1.031250000000000000e+03 7.918956671341421255e-03 -2.220815854533918568e-03 -2.763078693836675372e-04 1.405595980871973683e-02 -8.025417501859252202e-05 1.534039587735709122e-02 1.865765617870912552e-02
1.041666666999999961e+03 7.720132910981603730e-03 -2.084866647767167052e-03 -2.850263966289516516e-04 1.377117617035217116e-02 -9.188376563042283151e-05 1.476628936656142720e-02 1.812879922394760104e-02
1.052083333000000039e+03 7.549963945751554141e-03 -1.973998570814281071e-03 -2.929605818662470119e-04 1.345901197315364957e-02 -9.924923606788199648e-05 1.426614205083506781e-02 1.763755898487013446e-02
1.062500000000000000e+03 7.381891019726078210e-03 -1.879179982499623895e-03 -2.998303338721017394e-04 1.311882811694420337e-02 -1.020093083784906360e-04 1.383129324761996591e-02 1.716600619214512374e-02
1.072916666999999961e+03 7.198206280634341682e-03 -1.793660545720616789e-03 -3.054598904986624433e-04 1.275481140687894852e-02 -1.009006332529089722e-04 1.345407213437348551e-02 1.670354491094338742e-02
1.083333333000000039e+03 6.994326709753089129e-03 -1.715183736402141638e-03 -3.100517768442503756e-04 1.237443885741222084e-02 -9.561154685459715829e-05 1.312844357559572218e-02 1.624860457138051564e-02
1.093750000000000000e+03 6.777312344914418821e-03 -1.644072048111517052e-03 -3.139098421984472319e-04 1.198577178992194479e-02 -8.679990699746852479e-05 1.284837945334091867e-02 1.580573179408864201e-02
1.104166666999999961e+03 6.562092156531113864e-03 -1.580930020336993296e-03 -3.173813968579098049e-04 1.159608542632560753e-02 -7.405992425121690531e-05 1.260866729312045201e-02 1.538342243798858713e-02
1.114583333000000039e+03 6.364084319278295529e-03 -1.524524843382101978e-03 -3.208259118498387515e-04 1.121104292687336891e-02 -5.805178903672653069e-05 1.240407708520673349e-02 1.498960216567919897e-02
1.125000000000000000e+03 6.193615162377067926e-03 -1.470652679368577046e-03 -3.245138944974845069e-04 1.083616393123877641e-02 -3.883820442436364332e-05 1.223030552190288583e-02 1.463004230775936595e-02
1.135416666999999961e+03 6.054827110285525976e-03 -1.413348002619506209e-03 -3.286092071605132420e-04 1.047696823364531980e-02 -1.753482834594455951e-05 1.208313070316713138e-02 1.430746302354898858e-02
