# z, u, v, w, u_mag

# time = 0.0-1.0 hrs
3.950000000000000000e+02 -4.071098753178014285e+00 -8.388865763071313708e+00 2.833356774980640150e-05 9.324532902454558680e+00
4.050000000000000000e+02 -4.059387975315292607e+00 -8.305246071090712334e+00 6.910305363525252553e-06 9.244227552126901060e+00
4.150000000000000000e+02 -4.043330606050702158e+00 -8.201047211817117599e+00 -3.338239792454082504e-05 9.143615136272943644e+00
4.250000000000000000e+02 -4.027273765064434130e+00 -8.096848025054525166e+00 5.227468150756488734e-05 9.043112402243247416e+00
4.350000000000000000e+02 -4.011215717133111092e+00 -7.992648764121889293e+00 -5.377144468598875349e-05 8.942722504695920449e+00
4.450000000000000000e+02 -3.995159680506491284e+00 -7.888448184429205590e+00 4.506886649361456737e-05 8.842449639730448396e+00
4.550000000000000000e+02 -3.978237298672075539e+00 -7.778786737365133597e+00 -1.464468021745031773e-05 8.737041553635497948e+00
4.650000000000000000e+02 -3.960450405284899666e+00 -7.663662917878036218e+00 -3.602516225101958745e-05 8.626522864490665299e+00
4.750000000000000000e+02 -3.942664936644659335e+00 -7.548538349844305273e+00 5.885470888366855813e-05 8.516163339304702262e+00
4.900000000000000000e+02 -3.915984863527061322e+00 -7.375852393997612388e+00 -1.291620410907616740e-04 8.350936234304112915e+00
5.100000000000000000e+02 -3.881009044495375537e+00 -7.148688804659478535e+00 1.611691328211784955e-04 8.134247526927040894e+00
5.300000000000000000e+02 -3.846630312166685606e+00 -6.924609209081578065e+00 -7.627275729945094966e-05 7.921286351153893790e+00
5.500000000000000000e+02 -3.812251378529074586e+00 -6.700530305048926216e+00 4.278076464037531613e-05 7.709109348165706699e+00
5.700000000000000000e+02 -3.775612592648827537e+00 -6.559482200706911570e+00 -2.899807500625482774e-05 7.568491077563558100e+00
5.900000000000000000e+02 -3.738973764958070767e+00 -6.418435104121527957e+00 2.236251198014724951e-05 7.428070678235652480e+00
6.100000000000000000e+02 -3.699525476277112368e+00 -6.289327959646136001e+00 -1.929387190817497943e-05 7.296720834293307867e+00
6.300000000000000000e+02 -3.657267965767821760e+00 -6.172160514157776667e+00 1.582117797391360451e-05 7.174341390396743456e+00
6.500000000000000000e+02 -3.615009614559042905e+00 -6.054995194566635597e+00 -1.363029875432706494e-05 7.052039514890665828e+00
6.700000000000000000e+02 -3.545288958189140693e+00 -6.015149639620454458e+00 1.129659754122928573e-05 6.982198721325820756e+00
6.900000000000000000e+02 -3.475567430272063607e+00 -5.975306090234715484e+00 -9.235982548147383700e-06 6.912586479340713908e+00
7.100000000000000000e+02 -3.402825095794109078e+00 -5.938828973288381441e+00 7.062487843378021259e-06 6.844626228402520773e+00
7.300000000000000000e+02 -3.327061818480826272e+00 -5.905718654734481099e+00 -5.226867379413293871e-06 6.778410814702203524e+00
7.500000000000000000e+02 -3.251298063507340075e+00 -5.872608926320745937e+00 3.435576784141883356e-06 6.712560964286930165e+00
7.700000000000000000e+02 -3.151078408831362587e+00 -5.871843999450132578e+00 -1.852442131243715609e-06 6.663921299991598879e+00
7.900000000000000000e+02 -3.050858253578619728e+00 -5.871079656043008299e+00 7.762137249893374432e-07 6.616442579742597196e+00
8.200000000000000000e+02 -2.900563173308392528e+00 -5.870146824013360742e+00 -5.920292185425481181e-07 6.547662976805312063e+00
8.600000000000000000e+02 -2.715177278893720292e+00 -5.859544982646089473e+00 5.036060479427890177e-07 6.458053503918472771e+00
9.000000000000000000e+02 -2.574743891667322426e+00 -5.820441265230713590e+00 -3.659591422608623651e-07 6.364498615733897857e+00
9.400000000000000000e+02 -2.438268511101818525e+00 -5.782578699503768682e+00 1.462226963204882903e-07 6.275617081067436764e+00
9.800000000000000000e+02 -2.267512177941234608e+00 -5.740547089221692545e+00 -5.887540526918400958e-08 6.172154596304555874e+00
1.020000000000000000e+03 -2.056340307189706618e+00 -5.693601649428065237e+00 4.755424529395318131e-08 6.053563843005460576e+00
1.060000000000000000e+03 -1.816123403875843145e+00 -5.643134790318585559e+00 -6.974187599182815395e-09 5.928176319898858182e+00
1.100000000000000000e+03 -1.575736800509139224e+00 -5.592676049784478742e+00 2.150021380693074298e-09 5.810419250132618174e+00
1.160000000000000000e+03 -1.250442221330974935e+00 -5.503850380949710797e+00 -1.196529297733392677e-08 5.644109740673671105e+00
1.240000000000000000e+03 -1.038095758296504911e+00 -5.297918478098613271e+00 -9.906933859766025411e-09 5.398664927921710266e+00
1.320000000000000000e+03 -8.253767106153444555e-01 -5.091251579744349165e+00 6.285319242543808365e-10 5.157721334337047381e+00
1.400000000000000000e+03 -6.155909962575683014e-01 -4.887681516155725880e+00 3.651605212548028476e-10 4.926295045776665660e+00
1.480000000000000000e+03 -4.502654759021151865e-01 -4.728334668825633358e+00 2.695540404647269300e-11 4.749725017220235657e+00
1.560000000000000000e+03 -2.850923274911017491e-01 -4.567706226374365741e+00 3.693946272215581224e-10 4.576594564264289566e+00
1.640000000000000000e+03 -1.197927265167199884e-01 -4.410094079745273454e+00 3.270253637980160328e-10 4.411720762869134838e+00
1.720000000000000000e+03 5.914651133110976171e-03 -4.255254299016670849e+00 6.393263242100573482e-11 4.255258409591347935e+00
1.800000000000000000e+03 -4.128030954516099388e-02 -4.123725722529383297e+00 -1.722960068711741330e-10 4.123932334387486520e+00
1.880000000000000000e+03 -1.209556057860346895e-01 -3.997025572540416682e+00 -3.422100388599668300e-10 3.998855296971011164e+00
