# z, uu, uv, uw, vv, vw, ww, tke
6.145833330000000387e+02 2.841981986522055803e-01 1.882815721364728898e-02 -1.926290425624964386e-02 1.186419320292263074e-01 5.481119368474779777e-03 4.693840685426250298e-02 2.248892687678471780e-01
6.250000000000000000e+02 2.752977685038690558e-01 2.132871622054462873e-02 -1.789148291514521330e-02 1.133891983527020725e-01 5.589453369877941946e-03 4.465795877251226009e-02 2.166724628145416942e-01
6.354166669999999613e+02 2.657778562088728425e-01 2.330118456620104000e-02 -1.640571282608299999e-02 1.085709516631117449e-01 5.734383239081934820e-03 4.262721012195166276e-02 2.084880089969681216e-01
6.458333330000000387e+02 2.554594381514352919e-01 2.386227533916701615e-02 -1.516897778908817690e-02 1.037106600597830636e-01 5.850500217845332716e-03 4.053488634388247025e-02 1.998524922775504198e-01
6.562500000000000000e+02 2.427965289090145695e-01 2.426121585488141136e-02 -1.378624687667048994e-02 9.848583630127585864e-02 5.891811082978656335e-03 3.869455772592833576e-02 1.899884614681093820e-01
6.666666669999999613e+02 2.301017393786916332e-01 2.354884503360322665e-02 -1.267326246151415092e-02 9.291719209741375329e-02 6.029632927261122100e-03 3.687095512503980876e-02 1.799449433005725907e-01
6.770833330000000387e+02 2.133148426150608679e-01 2.256489892594508093e-02 -1.136984011617281180e-02 8.719172494438105769e-02 5.975941446842534567e-03 3.530855495558017643e-02 1.679075612575110510e-01
6.875000000000000000e+02 1.956026732934884049e-01 1.965130676786011263e-02 -1.031253464638989988e-02 8.193918723401487358e-02 6.024318245312437758e-03 3.403234982248397322e-02 1.557871051749936397e-01
6.979166669999999613e+02 1.748892134070385018e-01 1.586158489316489770e-02 -9.071223076235541971e-03 7.821944602826753912e-02 5.941043147554177228e-03 3.276288947444792182e-02 1.429357744548769849e-01
7.083333330000000387e+02 1.530720246652303163e-01 1.135796292363104761e-02 -8.103095455046754880e-03 7.731987997353731434e-02 5.840315790474196085e-03 3.189320801741538786e-02 1.311425563280915196e-01
7.187500000000000000e+02 1.304737692037112595e-01 7.896611111261409369e-03 -6.945321382031952907e-03 7.909146459586004207e-02 5.652412346903513615e-03 3.126637880450058860e-02 1.204158063020359520e-01
7.291666669999999613e+02 1.089860526458318185e-01 4.791726776632806301e-03 -5.937644798889242688e-03 8.208890948756855654e-02 5.363126903088080190e-03 3.095950935517943411e-02 1.110172357442898994e-01
7.395833330000000387e+02 8.697676182426831992e-02 2.897556111279374087e-03 -4.862600480597487063e-03 8.845312672345180538e-02 4.997242925067787826e-03 3.106015477926111351e-02 1.032450216634906159e-01
7.500000000000000000e+02 6.855738331232402727e-02 4.378394695967363463e-03 -3.909962669682885868e-03 9.701495891163668117e-02 4.494037754915925116e-03 3.128053765893909488e-02 9.842643994144990860e-02
7.604166669999999613e+02 5.483696577142679190e-02 7.822624834295693538e-03 -3.065902763851564156e-03 1.064269914884088397e-01 3.930255444398861146e-03 3.175911175207820486e-02 9.651153450595692518e-02
7.708333330000000387e+02 4.439812016467060973e-02 1.252833290926144011e-02 -2.323619762872663336e-03 1.137027930339152282e-01 3.315512227115675718e-03 3.239451601297747840e-02 9.524771460578165816e-02
7.812500000000000000e+02 3.688566542449670665e-02 1.676688461809936262e-02 -1.781262143864116836e-03 1.140423842028858159e-01 2.710080476228793073e-03 3.340507938503271823e-02 9.216656450620760999e-02
7.916666669999999613e+02 3.139350090871763366e-02 1.766395620223064344e-02 -1.346162844294856824e-03 1.015499522980794905e-01 2.078674720114955052e-03 3.445781962796200248e-02 8.370063641737957028e-02
8.020833330000000387e+02 2.633334055683849567e-02 1.444984030418475403e-02 -1.086949008149250837e-03 7.763713444905902261e-02 1.625924854433414809e-03 3.513465357230801528e-02 6.955256428910276678e-02
8.125000000000000000e+02 2.220744576800305625e-02 8.887218877197239006e-03 -8.971999392852555858e-04 5.093725556052291353e-02 1.232373079284387364e-03 3.513485099701731118e-02 5.413977616277163701e-02
8.229166669999999613e+02 1.935832357111955115e-02 3.475307359029277190e-03 -7.786361687403326641e-04 3.051981764857306795e-02 9.742126429921384992e-04 3.423519773433914004e-02 4.205666947701587610e-02
8.333333330000000387e+02 1.722484332784568126e-02 -1.851299274154393079e-04 -7.063376173898555177e-04 1.965318379737110432e-02 8.331333136797720515e-04 3.252819347495640445e-02 3.470311030008659675e-02
8.437500000000000000e+02 1.562213410500758355e-02 -2.066105834718159982e-03 -6.668780761239853508e-04 1.654707917880313128e-02 7.809252990624153705e-04 3.023163496645239756e-02 3.120042412513155533e-02
8.541666669999999613e+02 1.437457576629373388e-02 -2.960509630221146160e-03 -6.410340361745878093e-04 1.725759491706531368e-02 7.769160772511648832e-04 2.763957453378844062e-02 2.963587260857374756e-02
8.645833330000000387e+02 1.338786526647514109e-02 -3.467809573856985017e-03 -6.263558214160142978e-04 1.834976568289811358e-02 7.774178296414610816e-04 2.502393875725698533e-02 2.838078485331511913e-02
8.750000000000000000e+02 1.261950041274938032e-02 -3.862143976107787653e-03 -6.298535179051407452e-04 1.840895297286131160e-02 7.736961785283163031e-04 2.258841520313051299e-02 2.680843429437060332e-02
8.854166669999999613e+02 1.202352913251115291e-02 -4.156310832240198497e-03 -6.408681000715261023e-04 1.757850014948659709e-02 7.638426095184290381e-04 2.043282088575058830e-02 2.501742508387416741e-02
8.958333330000000387e+02 1.152052372379006560e-02 -4.289273945740686850e-03 -6.655857051547981644e-04 1.646511543103125474e-02 7.524949359883377617e-04 1.857655714670381972e-02 2.328109815076256917e-02
9.062500000000000000e+02 1.104326170904680951e-02 -4.260663806721829566e-03 -6.933934893682792370e-04 1.547693559791688857e-02 7.446272441151831302e-04 1.699632239446866727e-02 2.175825985071618354e-02
9.166666669999999613e+02 1.055371168913514165e-02 -4.109726550045371407e-03 -7.253492491637550822e-04 1.473394782540181532e-02 7.402836229488124345e-04 1.565525735717548592e-02 2.047145843585622405e-02
9.270833330000000387e+02 1.005376812581533323e-02 -3.891050344622012849e-03 -7.554813606281643879e-04 1.419166460340576773e-02 7.378932697313181095e-04 1.451863146666030648e-02 1.938203209794070458e-02
9.375000000000000000e+02 9.557839450788203906e-03 -3.642565283332911338e-03 -7.844593586205519204e-04 1.377415100635682316e-02 7.362006029556734596e-04 1.355507493814576102e-02 1.844353269764539491e-02
9.479166669999999613e+02 9.086404312366989228e-03 -3.387361786245926629e-03 -8.085650073875069689e-04 1.342499243442860091e-02 7.341530686085097996e-04 1.274034288906745853e-02 1.762586981793152346e-02
9.583333330000000387e+02 8.643072004189771701e-03 -3.133583917063924914e-03 -8.279987273758818937e-04 1.311723956714372190e-02 7.308314168368004651e-04 1.205229934993890840e-02 1.690630546063619927e-02
9.687500000000000000e+02 8.233054211283641691e-03 -2.887633432277681225e-03 -8.417723902681038210e-04 1.284147079093315297e-02 7.264660051600988497e-04 1.147479527513227925e-02 1.627466013867453695e-02
9.791666669999999613e+02 7.855756393056726253e-03 -2.653554070858310347e-03 -8.511743340223589319e-04 1.259003425707841059e-02 7.204203057659613147e-04 1.099133598528685175e-02 1.571856331771099430e-02
9.895833330000000387e+02 7.521471799559971243e-03 -2.436933631612015795e-03 -8.576199096134894595e-04 1.235365113262142794e-02 7.137058159131328718e-04 1.059061298521718139e-02 1.523286795869929072e-02
1.000000000000000000e+03 7.238337785236950185e-03 -2.239695024213254546e-03 -8.629689963359782204e-04 1.212073581791728825e-02 7.058981743516086135e-04 1.026002360946887820e-02 1.480954860631155875e-02
1.010416666999999961e+03 7.016801140501611675e-03 -2.061972295789594664e-03 -8.690366318806225926e-04 1.188317612851334457e-02 6.984736199748724575e-04 9.991900927863818505e-03 1.444593909843938651e-02
1.020833333000000039e+03 6.856892797050441121e-03 -1.901639442861976581e-03 -8.767274543078273571e-04 1.163508440981934552e-02 6.914182537409034645e-04 9.776842058447690262e-03 1.413440963265873845e-02
1.031250000000000000e+03 6.753660019794834046e-03 -1.759276173196141395e-03 -8.867835792459525645e-04 1.137366059536559608e-02 6.862878500126143831e-04 9.609547923444608508e-03 1.386843426930252018e-02
1.041666666999999961e+03 6.696939089785890371e-03 -1.637802519367765859e-03 -8.986812905261745395e-04 1.109699860310703681e-02 6.832968736769547960e-04 9.482597493729833654e-03 1.363826759331137999e-02
1.052083333000000039e+03 6.679173058546982421e-03 -1.541703712809249296e-03 -9.121971635112278943e-04 1.080733867954574920e-02 6.834126186988213371e-04 9.391812212084682532e-03 1.343916197508870751e-02
1.062500000000000000e+03 6.695758357425928703e-03 -1.472828953395504932e-03 -9.263550598830919917e-04 1.051072738119270510e-02 6.862863690593454030e-04 9.331414070404995750e-03 1.326894990451181477e-02
1.072916666999999961e+03 6.746391066286896998e-03 -1.429591351808973034e-03 -9.409409360297059204e-04 1.021696512098528922e-02 6.917488332220941361e-04 9.298682476096704549e-03 1.313101933168444452e-02
1.083333333000000039e+03 6.831760582070981781e-03 -1.405957191837466265e-03 -9.553389535035610673e-04 9.934858823992488361e-03 6.988944461991845143e-04 9.289987528036388470e-03 1.302830346704992974e-02
1.093750000000000000e+03 6.950669507985441503e-03 -1.393615749133739591e-03 -9.692939952917410370e-04 9.670608268958843720e-03 7.071662767509976190e-04 9.303986022898169672e-03 1.296263189992122658e-02
1.104166666999999961e+03 7.096225248070532274e-03 -1.382727622117070143e-03 -9.819744962850129096e-04 9.426148604567143388e-03 7.157578892267679824e-04 9.338334052904347787e-03 1.293035395277101172e-02
1.114583333000000039e+03 7.254640948410755012e-03 -1.363910215157373984e-03 -9.926070205336829950e-04 9.201290102223258494e-03 7.240867655767380508e-04 9.392046612863632488e-03 1.292398883174882343e-02
1.125000000000000000e+03 7.406412016800606284e-03 -1.328948194368852762e-03 -1.000175651585399851e-03 8.994356239495739438e-03 7.316440265494629763e-04 9.463233128293046040e-03 1.293200069229469631e-02
1.135416666999999961e+03 7.530692777630780370e-03 -1.273663690083731009e-03 -1.003920553161939590e-03 8.803485911308375766e-03 7.382771071880834613e-04 9.550913153698095334e-03 1.294254592131862530e-02
1.145833333000000039e+03 7.609911190688277254e-03 -1.199268564925245768e-03 -1.003321901531136146e-03 8.626907090123368468e-03 7.441267462835171988e-04 9.653592963046540854e-03 1.294520562192909285e-02
1.156250000000000000e+03 7.632610565348594937e-03 -1.112725777838657806e-03 -9.983918082835531015e-04 8.463319043903065608e-03 7.495662642155618768e-04 9.770634895910273315e-03 1.293328225258096736e-02
1.166666666999999961e+03 7.594133078938640653e-03 -1.024440086746858554e-03 -9.898148313798524334e-04 8.309800747462204110e-03 7.552005735263989323e-04 9.901343975002216066e-03 1.290263890070153172e-02
1.177083333000000039e+03 7.495931758915055747e-03 -9.455392569621434186e-04 -9.788197941366465465e-04 8.161178028231939191e-03 7.616913728544529288e-04 1.004551520729259073e-02 1.285131249721979327e-02
1.187500000000000000e+03 7.345372354155547089e-03 -8.851379123245396241e-04 -9.671267515765649908e-04 8.012080878056632161e-03 7.695330441579251255e-04 1.020260455705005766e-02 1.278002889463111802e-02
1.197916666999999961e+03 7.155050016749071352e-03 -8.491232881056746474e-04 -9.563817213274862028e-04 7.859704906481388559e-03 7.787167596863213805e-04 1.037177580322604618e-02 1.269326536322825175e-02
1.208333333000000039e+03 6.941050916676738680e-03 -8.395809423223824864e-04 -9.481788544923764207e-04 7.705126404968059596e-03 7.887961053244170765e-04 1.055161971475113494e-02 1.259889851819796618e-02
1.218750000000000000e+03 6.719147813912356750e-03 -8.551001776136960171e-04 -9.435284785161484819e-04 7.552433994581323438e-03 7.990022837522627258e-04 1.074008676726708085e-02 1.250583428788037965e-02
1.229166666999999961e+03 6.502671362577550247e-03 -8.909484858448910331e-04 -9.430372496617194433e-04 7.406811962775761149e-03 8.085606966077358475e-04 1.093479128652717972e-02 1.242213730594024512e-02
1.239583333000000039e+03 6.303609254165313744e-03 -9.404966194295375859e-04 -9.464773584625319402e-04 7.271867488091878114e-03 8.166030990652381645e-04 1.113289078946219993e-02 1.235418376585969633e-02
1.250000000000000000e+03 6.135363556629603102e-03 -9.977081274544327867e-04 -9.531919780689960620e-04 7.147409583527086427e-03 8.222507971273214627e-04 1.133179379656695622e-02 1.230728346836182374e-02
1.260416666999999961e+03 6.013233746222057877e-03 -1.059139547163287292e-03 -9.620459323539352903e-04 7.028925969328778806e-03 8.245088479448190160e-04 1.152890706082653448e-02 1.228553338818868558e-02
1.270833333000000039e+03 5.952432773742884556e-03 -1.123422033873267261e-03 -9.721222511757932321e-04 6.909814426399285038e-03 8.225853727777687491e-04 1.172248770655713763e-02 1.229236745334965492e-02
1.281250000000000000e+03 5.966353084685239484e-03 -1.189727480916208998e-03 -9.827077126453812733e-04 6.784868821547691310e-03 8.159859981562531551e-04 1.191089976201780212e-02 1.233106083412536733e-02
1.291666666999999961e+03 6.064982561813264325e-03 -1.257258022315204402e-03 -9.935902896748406796e-04 6.652701133557360931e-03 8.048426064904000594e-04 1.209336786245996699e-02 1.240552577891529742e-02
1.302083333000000039e+03 6.251985155796933348e-03 -1.325391889299298680e-03 -1.004566800924436287e-03 6.515838603994171876e-03 7.898159471124811338e-04 1.226886267031941993e-02 1.251834321505526301e-02
1.312500000000000000e+03 6.520389633073182117e-03 -1.393705583989763306e-03 -1.015478019728587250e-03 6.378649388668802128e-03 7.721030482445138564e-04 1.243716005155600518e-02 1.266809953664899471e-02
1.322916666999999961e+03 6.850935441391401565e-03 -1.461819951878700263e-03 -1.025668661696946130e-03 6.244650946550600080e-03 7.531121115215983885e-04 1.259759035327595068e-02 1.284658837060897660e-02
1.333333333000000039e+03 7.214422878435011212e-03 -1.529173814503228743e-03 -1.034504051434365557e-03 6.114194912921137003e-03 7.343573483380931143e-04 1.275051711142141143e-02 1.303956745138877896e-02
1.343750000000000000e+03 7.576508387742075454e-03 -1.593977427165269630e-03 -1.041024295629748965e-03 5.984100395209565604e-03 7.170702149462762631e-04 1.289565322247774280e-02 1.322813100271469193e-02
1.354166666999999961e+03 7.901590373351899746e-03 -1.652649781132634445e-03 -1.044771622706450317e-03 5.849310336499984921e-03 7.021342447219985081e-04 1.303380820251187275e-02 1.339235445618187914e-02
1.364583333000000039e+03 8.154624462006633545e-03 -1.700221761844115812e-03 -1.045035927710360286e-03 5.704928095254996334e-03 6.897829310649561483e-04 1.316466555313835357e-02 1.351210905519999173e-02
1.375000000000000000e+03 8.303499295531008295e-03 -1.731901263181109601e-03 -1.041969400995819460e-03 5.546485093358566841e-03 6.800109021644724569e-04 1.328914656178537164e-02 1.356956547533747295e-02
1.385416666999999961e+03 8.324114912965429464e-03 -1.744815411376361832e-03 -1.035325785692888488e-03 5.370621630668658691e-03 6.724322725379344289e-04 1.340662947035933111e-02 1.355068300699670963e-02
1.395833333000000039e+03 8.208179845145260542e-03 -1.739351623955942344e-03 -1.025879638747002496e-03 5.176374948245201189e-03 6.669664285903328851e-04 1.351787445022602924e-02 1.345121462180824505e-02
1.406250000000000000e+03 7.968516204588866822e-03 -1.718707538131366598e-03 -1.013542969187163989e-03 4.967218783603244599e-03 6.631800461697870451e-04 1.362143848328953820e-02 1.327858673574082438e-02
1.416666666999999961e+03 7.638201445939942803e-03 -1.687811512534392747e-03 -9.993230171062869680e-04 4.751359221916720381e-03 6.611109780192415660e-04 1.371747571660331122e-02 1.305351819222998720e-02
1.427083333000000039e+03 7.261124675989951392e-03 -1.651997120354020687e-03 -9.829170667880918026e-04 4.540356671519017208e-03 6.601032815868690482e-04 1.380346935484874117e-02 1.280247535117885402e-02
1.437500000000000000e+03 6.882256079896250864e-03 -1.616084455936503883e-03 -9.652255671606257579e-04 4.345843740747444561e-03 6.601450580966621408e-04 1.387914652668409757e-02 1.255362317366389563e-02
1.447916666999999961e+03 6.539554506426073326e-03 -1.583569255911222284e-03 -9.454506734397370498e-04 4.177008988316195659e-03 6.604269174513038203e-04 1.394126539563345611e-02 1.232891444518786211e-02
1.458333333000000039e+03 6.261609769847861252e-03 -1.555675110753087327e-03 -9.241979814469019130e-04 4.038646066003862001e-03 6.610624952658733641e-04 1.398970107778841308e-02 1.214497845682006860e-02
1.468750000000000000e+03 6.064179075952334970e-03 -1.531079039595751668e-03 -9.003753951517207230e-04 3.930539956246863198e-03 6.613822587801589407e-04 1.402123109963902478e-02 1.200797506591911104e-02
