# z, uu, uv, uw, vv, vw, ww, tke
1.182291666670000041e+03 3.682097893103637980e-03 -1.405281218316172843e-03 -2.914487204447254484e-04 2.628416201801657155e-03 1.836692257980166159e-04 5.826994208971279787e-03 6.068754151938287461e-03
1.192708333329999959e+03 3.608978043158608297e-03 -1.484851504112440516e-03 -2.961939092503783734e-04 2.702129722021652265e-03 1.845026553554561446e-04 5.842046278132903038e-03 6.076577021656596328e-03
1.203125000000000000e+03 3.550151160870949462e-03 -1.573772708435710677e-03 -2.830621685197766868e-04 2.832316177359403726e-03 1.701676482289459023e-04 5.845576686875098363e-03 6.114022012552737702e-03
1.213541666670000041e+03 3.539622305052211437e-03 -1.670504866086758690e-03 -2.718362183203940617e-04 2.961567329918933771e-03 1.560171661099825336e-04 5.852082705617130468e-03 6.176636170294146945e-03
1.223958333329999959e+03 3.566456062780258389e-03 -1.751740196220132701e-03 -2.660396007403837402e-04 3.088417165054688218e-03 1.535572099735626735e-04 5.832531024862763064e-03 6.243702126348851800e-03
1.234375000000000000e+03 3.636870841409998480e-03 -1.823945765585096397e-03 -2.425956569719616047e-04 3.179809187505907089e-03 1.364432939602288610e-04 5.824449163425209769e-03 6.320564596170541623e-03
1.244791666670000041e+03 3.776294594087227247e-03 -1.882682539281029877e-03 -2.421291253859093092e-04 3.206640764090775645e-03 1.357726722656751352e-04 5.793869206779945699e-03 6.388402282478958250e-03
1.255208333329999959e+03 3.949687352412222137e-03 -1.917495704096698443e-03 -2.229402964315951483e-04 3.204048647361801890e-03 1.260822241688943474e-04 5.781221637347754017e-03 6.467478818560948653e-03
1.265625000000000000e+03 4.120220662942939219e-03 -1.923222115806062478e-03 -2.194551630631756927e-04 3.166350874230497523e-03 1.185511857870382709e-04 5.753766067121105117e-03 6.520168802147288493e-03
1.276041666670000041e+03 4.252391332118610721e-03 -1.909964697253675476e-03 -2.188914583481459792e-04 3.111895464312331577e-03 1.156318187649835514e-04 5.738318886689949827e-03 6.551302841560474252e-03
1.286458333329999959e+03 4.316428704163108657e-03 -1.880071236412766836e-03 -2.170682582872684747e-04 3.027178824675592298e-03 1.096754250340753955e-04 5.729276787287184390e-03 6.536442158062893450e-03
1.296875000000000000e+03 4.293082940705491950e-03 -1.849295140805257360e-03 -2.265472652454226426e-04 2.925440110208951845e-03 1.020419441559991319e-04 5.713493226304044992e-03 6.466008138609255669e-03
1.307291666670000041e+03 4.214608255475957993e-03 -1.805591600041052272e-03 -2.337971272778233427e-04 2.850329445467469306e-03 1.029643511704170851e-04 5.715669959699395952e-03 6.390303830321431358e-03
1.317708333329999959e+03 4.071050363419349838e-03 -1.740408542487360518e-03 -2.356273960517105235e-04 2.790751214561129016e-03 9.447683864708909254e-05 5.709825879118674528e-03 6.285813728549610735e-03
1.328125000000000000e+03 3.930225873523889371e-03 -1.658758699366729870e-03 -2.528093575748433224e-04 2.744113725159428880e-03 1.027318964940291752e-04 5.729415458868852493e-03 6.201877528776083420e-03
1.338541666670000041e+03 3.792282382222543664e-03 -1.555320346486275445e-03 -2.513534227059344953e-04 2.689741388951413011e-03 9.908054764091290363e-05 5.744462402918672043e-03 6.113243087046329322e-03
1.348958333329999959e+03 3.681005993179643776e-03 -1.446424514569047068e-03 -2.599529762053456525e-04 2.608277809163594627e-03 1.033492759915283942e-04 5.774451107148172169e-03 6.031867454745739113e-03
1.359375000000000000e+03 3.580613547505875124e-03 -1.329160043830523216e-03 -2.742129322489585542e-04 2.499987438591342020e-03 1.123065870689141441e-04 5.811106004872206715e-03 5.945853495484733180e-03
